,Word,CEFR
8902,succulent,C1
8904,succulently,C1
8905,tranquil,C1
8906,tranquility,C1
8907,spartan,C1
8908,peninsula,C1
8909,billiards,C1
10312,digitalisation,C1
10311,digitalization,C1
10310,digitalise,C1
10309,digitalize,C1
10308,neutralisation,C1
10307,neutralization,C1
10306,neutralise,C1
10305,neutralize,C1
10304,appal,C1
10303,appall,C1
10302,lacklustre,C1
10301,lackluster,C1
10299,characterization,C1
8741,resilient,C1
8843,unsettle,C1
8841,lust,C1
8768,adjoining,C1
8769,wizened,C1
8770,graft,C1
8771,orchard,C1
8772,seedling,C1
8773,tract,C1
8774,folktale,C1
8775,sprout,C1
8767,adjoin,C1
8777,hypocrisy,C1
8779,hypocritical,C1
8780,hypocritically,C1
8781,midwife,C1
8783,commercially,C1
8784,uniformity,C1
8785,numb,C1
8787,tastebud,C1
8778,hypocrite,C1
8766,munch,C1
8765,squander,C1
8764,anthropologist,C1
8743,enterprising,C1
8744,integral,C1
8745,canoe,C1
8746,magnetic,C1
8747,magnetism,C1
8748,magnetically,C1
8749,credible,C1
8750,credibly,C1
8751,credibility,C1
8752,credential,C1
8753,acutely,C1
8754,prohibitive,C1
8755,prohibitively,C1
8756,fissure,C1
8757,pendulum,C1
8758,pendulous,C1
8759,suspension,C1
8763,anthropology,C1
8788,amateur,C1
8790,retrace,C1
8819,elusive,C1
8820,elude,C1
8821,incisor,C1
8822,incision,C1
8823,chisel,C1
8824,chiselled,C1
8825,gnaw,C1
8826,elongate,C1
8827,telltale,C1
8828,cavity,C1
8829,rustle,C1
8831,glean,C1
8832,niche,C1
8833,somersault,C1
8835,exhilarate,C1
8837,exhilaration,C1
8838,physicality,C1
8839,hack,C1
8818,portrayal,C1
8842,unsettling,C1
8817,portray,C1
8815,deprivation,C1
8792,insubordinate,C1
8793,insubordination,C1
8794,insubordinately,C1
8795,subordinate,C1
8796,primitively,C1
8797,embark,C1
8798,expedite,C1
8799,contextual,C1
8800,contextually,C1
8801,whilst,C1
8804,riveting,C1
8805,plunge,C1
8807,debut,C1
8809,turmoil,C1
8810,scathing,C1
8811,unscathing,C1
8812,convoluted,C1
8813,undaunted,C1
8814,gutsy,C1
8816,farce,C1
8542,precision,C1
8395,eclectically,C1
8540,apprentice,C1
7920,wayside,C1
7921,expire,C1
7923,con,C1
7925,damply,C1
7926,ghostly,C1
7927,carrier,C1
7928,washtub,C1
7929,apt,C1
7930,apt to,C1
7931,portable,C1
7933,ornamental,C1
7934,placid,C1
7935,placidly,C1
7936,unmanageable,C1
7937,appliance,C1
7938,relinquish,C1
7939,tedious,C1
7918,malfunction,C1
7916,implicate,C1
7896,headstrong,C1
7897,tact,C1
7898,tactful,C1
7899,tactfully,C1
7900,blister,C1
7902,sponsorship,C1
7903,ego,C1
7940,tedium,C1
7905,saloon,C1
7907,beforehand,C1
7908,slob,C1
7909,coverage,C1
7910,unplug,C1
7911,gadget,C1
7912,rediscover,C1
7913,subtly,C1
7914,brainwash,C1
7915,brainwashing,C1
7895,claustrophobia,C1
7941,exert,C1
7943,alleviate,C1
7968,oblige,C1
7971,collaborate,C1
7972,collaborator,C1
7973,collaboration,C1
7974,collaborative,C1
7975,showy,C1
7976,wrangle,C1
7977,premise,C1
7978,advantageous,C1
7979,parasite,C1
7980,fanciful,C1
7981,poise,C1
7982,customary,C1
7983,insightful,C1
7984,notable,C1
7985,vicious,C1
7986,viciously,C1
7965,offspring,C1
7964,hence,C1
7944,elaborate,C1
7946,elaboration,C1
7947,detest,C1
7948,detestable,C1
7949,suds,C1
7950,agreeable,C1
7951,prowl,C1
7952,speculate,C1
7942,extortion,C1
7953,speculation,C1
7955,peacock,C1
7956,disdain,C1
7957,reenact,C1
7958,torment,C1
7960,extravagance,C1
7962,exploitation,C1
7963,mechanism,C1
7954,speculative,C1
7894,claustrophobic,C1
7893,shambles,C1
7892,continuity,C1
7825,conform,C1
7826,norms,C1
7827,quirk,C1
7828,oddity,C1
7829,compel,C1
7830,compulsion,C1
7833,assertion,C1
7834,individuality,C1
7835,psyche,C1
7836,conformity,C1
7837,unconventional,C1
7838,congregate,C1
7840,resent,C1
7841,self-conscious,C1
7842,wary,C1
7843,stoke,C1
7824,sanctity,C1
7823,eccentric,C1
7822,revealing,C1
7821,constraint,C1
7801,timid,C1
7802,reluctantly,C1
7804,concur,C1
7805,avid,C1
7806,marvel,C1
7808,enviable,C1
7809,organizational,C1
7844,dynamically,C1
7810,psychiatrist,C1
7812,clinical,C1
7813,corps,C1
7814,forensic,C1
7815,juvenile,C1
7817,jurisdiction,C1
7818,accustomed,C1
7819,trauma,C1
7820,traumatic,C1
7811,psychiatric,C1
7845,hostess,C1
7846,perpetuate,C1
7847,naturalness,C1
7872,geological,C1
7873,geologically,C1
7875,specimen,C1
7876,enormously,C1
7877,gem,C1
7878,explanatory,C1
7879,vertical,C1
7880,knowledgeable,C1
7871,fossil,C1
7881,ordinarily,C1
7885,formulate,C1
7886,resin,C1
7887,sacrifice,C1
7889,cleanly,C1
7890,endorsement,C1
7891,stretching,C1
7868,induct,C1
7848,exhibitionist,C1
7849,isolate,C1
7850,isolated,C1
7853,refreshingly,C1
7854,effortless,C1
7855,vegetation,C1
7869,induction,C1
7857,respite,C1
7859,purity,C1
7860,gruelling,C1
7864,comprise,C1
7865,plaster,C1
7867,darkroom,C1
7858,suffice,C1
7988,withdrawn,C1
7990,torturous,C1
8111,acre,C1
8113,heifer,C1
8114,ewe,C1
8115,adversary,C1
8116,victorious,C1
8117,victoriously,C1
8118,profound,C1
8119,profoundly,C1
8120,baldly,C1
8122,bearded,C1
8123,professionalism,C1
8124,artistically,C1
8125,popularization,C1
8127,predecessor,C1
8129,lapse,C1
8109,bliss,C1
8108,snail,C1
8107,unison,C1
8087,dismally,C1
8088,crave,C1
8089,craving,C1
8090,prospective,C1
8092,remotely,C1
8130,ceaseless,C1
8098,bubbly,C1
8099,chaotically,C1
8100,apprehensive,C1
8101,settee,C1
8102,trampoline,C1
8103,stamina,C1
8104,ploy,C1
8105,dither,C1
8106,overalls,C1
8097,violet,C1
8131,ceaselessly,C1
8132,climax,C1
8133,climactic,C1
8158,divergent,C1
8160,superficial,C1
8161,superficially,C1
8162,aesthetic,C1
8163,aesthetically,C1
8165,scrutiny,C1
8166,quip,C1
8157,divergence,C1
8168,woo,C1
8170,plausible,C1
8171,plausibility,C1
8172,plausibly,C1
8173,instinctive,C1
8174,instinctively,C1
8175,stylistic,C1
8176,stylistically,C1
8177,inheritance,C1
8541,apprenticeship,C1
8169,criteria,C1
8086,dismal,C1
8156,diverge,C1
8154,dispensary,C1
8134,anticlimactic,C1
8136,forfeit,C1
8137,twitch,C1
8139,intellect,C1
8140,descent,C1
8142,exodus,C1
8143,immortalize,C1
8145,fraction,C1
8146,faction,C1
8147,physique,C1
8148,utensil,C1
8149,otter,C1
8150,clammy,C1
8152,dispense,C1
8144,genome,C1
7800,cloak,C1
8085,robustly,C1
8083,fusion,C1
8016,confinement,C1
8017,minutiae,C1
8018,peasant,C1
8019,inexplicable,C1
8020,inexplicably,C1
8021,pigeon,C1
8022,harass,C1
8023,harassment,C1
8024,believably,C1
8025,readable,C1
8026,cleverness,C1
8027,persecute,C1
8028,persecution,C1
8029,smug,C1
8030,smugly,C1
8031,ferocious,C1
8032,ferociously,C1
8033,hostile,C1
8014,persuasively,C1
8013,alienate,C1
8012,deceit,C1
8011,suitor,C1
7991,depict,C1
7992,depiction,C1
7993,upheaval,C1
7994,shortlist,C1
7996,uneventful,C1
7997,pertinent,C1
7998,pertain to,C1
7999,daydream,C1
8034,hostility,C1
8002,simplicity,C1
8003,blockbuster,C1
8004,resonate,C1
8005,sequel,C1
8006,irony,C1
8007,acidic,C1
8008,align,C1
8009,alignment,C1
8010,manipulation,C1
8001,protagonist,C1
8035,dismay,C1
8037,methodical,C1
8065,ecstatically,C1
8066,pleasurable,C1
8068,substantially,C1
8070,diversity,C1
8071,elitist,C1
8061,citation,C1
8072,grumble,C1
8074,rumble,C1
8075,neglectful,C1
8076,roundup,C1
8077,conscientious,C1
8078,conscientiously,C1
8079,indefinite,C1
8080,indefinitely,C1
8081,atmospheric,C1
8082,fuse,C1
8084,robust,C1
8060,cite,C1
8058,self-worth,C1
8038,ruthless,C1
8039,ruthlessness,C1
8042,clan,C1
8043,privileged,C1
8044,crumble,C1
8045,crumb,C1
8047,closeness,C1
8049,evoke,C1
8050,repel,C1
8051,repellant,C1
8053,aqua,C1
8054,aquarium,C1
8056,insightfully,C1
8057,flashback,C1
8048,rarity,C1
7799,exterior,C1
8473,stray,C1
8407,amplification,C1
8406,amply,C1
8405,waterfront,C1
8404,unreliably,C1
8403,batter,C1
8396,revere,C1
8394,eclectic,C1
8392,premises,C1
8390,fabulously,C1
8388,calorie,C1
8387,dutifully,C1
8386,dutiful,C1
8385,staggering,C1
8383,clutch,C1
8408,battered,C1
8410,comply,C1
8411,compliance,C1
8433,voracious,C1
8432,gushingly,C1
8431,gush,C1
8430,gushing,C1
8428,interjection,C1
8427,interject,C1
8426,dominantly,C1
8425,dominant,C1
8424,domination,C1
8381,sedate,C1
8423,anchored,C1
8421,flourish,C1
8419,linearly,C1
8418,linear,C1
8417,exuberantly,C1
8416,exuberance,C1
8415,exuberant,C1
8414,blankness,C1
8413,compliantly,C1
8412,compliant,C1
8380,sedately,C1
8378,posture,C1
8351,bouquet,C1
8350,facial,C1
8348,pedicure,C1
8347,manicure,C1
8345,supple,C1
8352,refurbish,C1
8341,conditionally,C1
8338,facilitation,C1
8337,recharge,C1
8336,unconvincingly,C1
8335,unconvincing,C1
8334,inclusively,C1
8333,inclusive,C1
8332,inclusion,C1
8331,bribery,C1
8330,bribe,C1
8340,conditional,C1
8434,voraciously,C1
8353,refurbishment,C1
8355,grounds,C1
8377,remedial,C1
8376,sauna,C1
8375,creamy,C1
8374,conjure,C1
8372,gourmet,C1
8370,spacious,C1
8369,flask,C1
8368,exotically,C1
8365,fiercely,C1
8364,disquieting,C1
8363,conservatory,C1
8362,conserve,C1
8361,stately,C1
8360,lethargically,C1
8359,lethargic,C1
8358,lethargy,C1
8366,grapefruit,C1
8435,sketchbook,C1
8437,prop,C1
8511,perceptive,C1
8510,untangled,C1
8509,untangle,C1
8508,tangled,C1
8507,tangle,C1
8505,sentimentally,C1
8504,sentimental,C1
8503,sentiment,C1
8502,sentient,C1
8501,confide,C1
8500,poetess,C1
8499,wryly,C1
8498,wry,C1
8497,justly,C1
8494,preacher,C1
8493,preach,C1
8492,motley,C1
8491,verve,C1
8512,perceptively,C1
8513,outset,C1
8514,tycoon,C1
8538,limitless,C1
8534,tailor,C1
8532,pathos,C1
8531,rendering,C1
8530,render,C1
8529,eccentrically,C1
8490,staccato,C1
8525,domesticate,C1
8524,domestically,C1
8523,detrimentally,C1
8522,detrimental,C1
8521,detriment,C1
8520,detritus,C1
8517,engrossing,C1
8516,engross,C1
8526,domestication,C1
8488,salvage,C1
8487,salvation,C1
8459,startlingly,C1
8458,startling,C1
8457,jersey,C1
8455,tautly,C1
8454,taut,C1
8453,impediment,C1
8452,impede,C1
8451,relapse,C1
8460,slack,C1
8447,antics,C1
8446,tantamount,C1
8445,gusto,C1
8444,macabre,C1
8443,wickedly,C1
8442,wicked,C1
8441,impishly,C1
8440,impish,C1
8439,imp,C1
8463,slackly,C1
8486,salve,C1
8485,devotee,C1
8484,zany,C1
8481,refreshing,C1
8480,heroine,C1
8479,ethically,C1
8478,ethical,C1
8477,veneration,C1
8476,venerate,C1
8474,mythological,C1
8470,blithely,C1
8469,beguilingly,C1
8468,beguiling,C1
8467,buffoon,C1
8466,removed,C1
8465,unwaveringly,C1
8464,unwavering,C1
8475,mythology,C1
8231,pioneer,C1
8229,mountaineer,C1
8227,formality,C1
8226,succession,C1
8225,tediously,C1
8222,elevation,C1
8221,elevate,C1
8220,obscurely,C1
8219,obscure,C1
8217,animatedly,C1
8232,quest,C1
8216,scornfully,C1
8233,transatlantic,C1
8235,rudimentary,C1
8250,reassurance,C1
8249,reassure,C1
8248,insecurely,C1
8247,insecure,C1
8246,pinnacle,C1
8244,lavatory,C1
8243,tinker,C1
8241,adrenaline,C1
8240,trying,C1
8239,advisory,C1
8238,immensely,C1
8237,immense,C1
8234,rudiments,C1
8215,scornful,C1
8214,scorn,C1
8212,clench,C1
8191,tantrum,C1
8190,abstraction,C1
8189,connoisseur,C1
8186,innovate,C1
8185,goose,C1
8184,honk,C1
8182,spontaneously,C1
8181,spontaneous,C1
8179,inherently,C1
8178,inherent,C1
8327,allege,C1
8193,discard,C1
8194,fatality,C1
8211,provocatively,C1
8210,provocative,C1
8209,provoke,C1
8208,vitality,C1
8207,candidly,C1
8206,candid,C1
8205,meaninglessly,C1
8251,insensitive,C1
8204,meaningless,C1
8202,aimless,C1
8201,flattery,C1
8200,flatter,C1
8197,wooded,C1
8196,stiffen,C1
8203,aimlessly,C1
8252,insensitively,C1
8213,haggle,C1
8254,drawback,C1
8306,gape,C1
8304,stuffiness,C1
8303,stuffily,C1
8302,stuffy,C1
8301,unoccupied,C1
8300,desertion,C1
8298,buzzer,C1
8297,impersonation,C1
8296,impersonator,C1
8295,impersonate,C1
8294,impersonally,C1
8293,impersonal,C1
8292,unmanned,C1
8308,toughness,C1
8311,plumbing,C1
8253,profess,C1
8324,unenviably,C1
8323,unenviable,C1
8322,flicker,C1
8321,flick,C1
8320,thereby,C1
8319,commendation,C1
8318,commend,C1
8317,dissection,C1
8316,dissect,C1
8315,gamely,C1
8314,glumly,C1
8313,glum,C1
8290,frostily,C1
8307,repute,C1
8267,structural,C1
8269,chauffer,C1
8266,structurally,C1
8265,notwithstanding,C1
8264,loom,C1
8263,stressfully,C1
8270,sedentary,C1
8262,liaison,C1
8259,estimation,C1
8258,overseer,C1
8257,oversee,C1
8289,frosty,C1
8271,rapport,C1
8287,chilly,C1
8286,chill,C1
8284,possessor,C1
8282,contractor,C1
8273,consultation,C1
8278,quarry,C1
8277,retention,C1
8274,consultancy,C1
8279,specification,C1
9756,leaven,C2
9760,interweave,C2
9763,indiscretion,C2
9761,burgeoning,C2
9758,ethos,C2
9762,indiscrete,C2
9757,leavening,C2
9732,stringently,C2
9765,telescopically,C2
9766,amorphous,C2
9767,amorphously,C2
9755,thicket,C2
9768,hamper,C2
9770,proliferation,C2
9771,deterrent,C2
9764,telescopic,C2
9754,edifice,C2
9735,breadwinner,C2
9752,collide,C2
9731,astringent,C2
9772,selectivity,C2
9730,stringent,C2
9733,standing,C2
9736,cosset,C2
9737,counsel,C2
9739,aptitude,C2
9740,torrential,C2
9741,banish,C2
9742,banishment,C2
9743,knack,C2
9744,fruition,C2
9747,maelstrom,C2
9748,vortex,C2
9749,depressive,C2
9750,shoal,C2
9751,scroll,C2
9753,collider,C2
9773,fractious,C2
9807,derisive,C2
9775,assimilate,C2
9797,neophyte,C2
9798,coax,C2
9799,formidably,C2
9801,squint,C2
9802,hoist,C2
9803,flatout,C2
9804,buzzard,C2
9805,bogus,C2
9806,derision,C2
9808,derisively,C2
9809,truism,C2
9810,prurient,C2
9729,laryngitis,C2
9812,prurience,C2
9796,wheeze,C2
9774,mystique,C2
9795,corpus,C2
9793,nascent,C2
9776,assimilation,C2
9777,intersperse,C2
9778,verbatim,C2
9780,verily,C2
9781,veritable,C2
9782,verisimilitude,C2
9783,artifice,C2
9785,unfeasible,C2
9786,unfeasibly,C2
9787,behest,C2
9788,virtuoso,C2
9789,virtuosity,C2
9792,crippling,C2
9794,smattering,C2
9728,paradoxically,C2
9690,patchy,C2
9726,feign,C2
9677,artifact,C2
9676,cognitive,C2
9674,scholarly,C2
9673,authenticity,C2
9671,brim,C2
9670,hauntingly,C2
9669,compellingly,C2
9668,unobtrusiveness,C2
9667,unobtrusively,C2
9666,unobtrusive,C2
9665,commode,C2
9664,commodity,C2
9663,condone,C2
9661,elephantine,C2
9678,preservationist,C2
9660,spire,C2
9679,qualm,C2
9681,cloister,C2
9697,inchoately,C2
9813,tetchy,C2
9698,elated,C2
9696,inchoate,C2
9695,ordain,C2
9694,resound,C2
9693,resoundingly,C2
9692,resounding,C2
9691,patchily,C2
9689,fabrication,C2
9688,fabricate,C2
9687,ravish,C2
9686,resuscitation,C2
9685,resuscitate,C2
9684,annex,C2
9682,cloistered,C2
9680,besiege,C2
9659,virginal,C2
9658,baroque,C2
9657,preconception,C2
9709,forlorn,C2
9710,forlornly,C2
9711,rebuke,C2
9713,abhorrent,C2
9714,abhor,C2
9715,abhorrently,C2
9716,aberration,C2
9717,emulsify,C2
9718,emulsification,C2
9719,emulsifier,C2
9720,additive,C2
9722,confection,C2
9723,proximal,C2
9724,vandalize,C2
9725,vandal,C2
9708,contemptuously,C2
9707,contemptuous,C2
9706,pyre,C2
9705,totter,C2
9656,conciliation,C2
9655,conciliatory,C2
9654,reconciliation,C2
9653,reconcile,C2
9651,happenstance,C2
9650,plume,C2
9649,embed,C2
9727,paradoxical,C2
9648,presentational,C2
9646,infernal,C2
9699,elation,C2
9700,hysteria,C2
9701,hysterical,C2
9702,hysterically,C2
9703,jarring,C2
9704,suffuse,C2
9647,infernally,C2
9814,agile,C2
10344,computerise,C2
9816,aghast,C2
9929,unexceptionally,C2
9930,unexceptional,C2
9931,inexorable,C2
9932,inexorably,C2
9933,inexorability,C2
10345,meager,C2
9643,fabled,C2
10366,patronisingly,C2
10365,patronizingly,C2
10364,patronising,C2
10363,patronizing,C2
10362,patronise,C2
10361,patronize,C2
10360,self-aggrandisement,C2
10359,self-aggrandizement,C2
10358,armoury,C2
10357,armory,C2
9928,unexcused,C2
10356,ardour,C2
9927,remonstrance,C2
9925,remorseful,C2
9909,farcical,C2
9910,incise,C2
9911,incipient,C2
9912,echolocation,C2
9913,echolocate,C2
9914,reverb,C2
9915,reverberation,C2
9916,reverberate,C2
9917,ingenuous,C2
9918,ingenuously,C2
9919,impresario,C2
9920,elasticity,C2
9921,synthesis,C2
9922,salivary,C2
9923,hypnotherapy,C2
9924,wholly,C2
9926,remonstrate,C2
10355,ardor,C2
10354,tantalisingly,C2
10353,tantalizingly,C2
10335,paralyzingly,C2
10336,paralysingly,C2
10337,decentralize,C2
10338,decentralise,C2
10341,crystallization,C2
10342,crystallisation,C2
10343,computerize,C2
10326,stabilise,C2
10325,stabilize,C2
10324,materialisation,C2
10323,materialization,C2
10352,tantalise,C2
10351,tantalize,C2
10350,misdemanour,C2
10349,misdemeanor,C2
10348,economise,C2
10347,economize,C2
10346,meagre,C2
10367,tranquilize,C2
10313,utilization,C2
10315,carbonize,C2
10316,carbonise,C2
10319,centralized,C2
10320,centralised,C2
10321,materialize,C2
10322,materialise,C2
10314,utilisation,C2
9815,agility,C2
9906,ecotourism,C2
9904,attuned,C2
9839,ruminate,C2
9840,rumination,C2
9841,ruminant,C2
9842,ruminative,C2
9845,apostle,C2
9846,blubber,C2
9847,blubbery,C2
9849,trifle,C2
9851,eke out,C2
9852,paramount,C2
9853,squirm,C2
9854,squirmy,C2
9855,floe,C2
9856,embody,C2
9838,mull over,C2
9857,embodiment,C2
9837,instantaneously,C2
9835,proverbial,C2
9818,dwarfism,C2
9819,etch,C2
9820,etching,C2
9821,rapture,C2
9822,rapturous,C2
9823,rapturously,C2
9824,ad lib,C2
9825,ad-lib,C2
9826,improvisational,C2
9827,acrobatics,C2
9828,acrobatically,C2
9829,acrobatic,C2
9830,arduous,C2
9832,arduously,C2
9833,counterproductive,C2
9834,counterproductively,C2
9836,instantaneous,C2
9858,wistful,C2
9859,wistfully,C2
9860,mercantile,C2
9883,surreptitiously,C2
9884,allegory,C2
9885,allegorical,C2
9886,seedy,C2
9887,punitive,C2
9888,punitively,C2
9890,milieu,C2
9892,unadulterated,C2
9893,adulterate,C2
9897,cogent,C2
9898,cogently,C2
9899,relegate,C2
9900,incongruous,C2
9901,incongruously,C2
9902,incongruity,C2
9903,deaden,C2
9882,surreptitious,C2
9881,taciturnity,C2
9880,taciturn,C2
9879,tacitly,C2
9861,skew,C2
9862,subsist,C2
9863,subsistence,C2
9864,subsidy,C2
9865,subsidize,C2
9866,legion,C2
9867,confrontational,C2
9868,confrontationally,C2
9905,attributive,C2
9869,bout,C2
9871,hinder,C2
9872,hindrance,C2
9873,myriad,C2
9874,histrionic,C2
9875,histrionically,C2
9876,marketability,C2
9877,promotable,C2
9878,tacit,C2
9870,gout,C2
9642,cordon,C2
9462,opaque,C2
9640,cay,C2
9160,posit,C2
9156,muscle-bound,C2
9155,delicatessen,C2
9153,deficiently,C2
9152,deficient,C2
9151,haphazardly,C2
9161,cocoon,C2
9150,haphazard,C2
9148,prostrate,C2
9147,revelatory,C2
9146,posturing,C2
9145,postural,C2
9143,antidote,C2
9142,insular,C2
9141,menial,C2
9140,notoriety,C2
9162,chrysalis,C2
9164,ignominiously,C2
9182,helm,C2
9180,rift,C2
9179,mariner,C2
9178,irrelevancy,C2
9177,hermetic,C2
9176,hermit,C2
9175,palatable,C2
9163,ignominious,C2
9174,palate,C2
9172,treachery,C2
9171,treacherously,C2
9170,treacherous,C2
9169,succumb,C2
9167,euphorically,C2
9166,euphoric,C2
9165,euphoria,C2
9173,maggot,C2
9139,notoriously,C2
9109,presuppose,C2
9108,modernism,C2
9107,ornate,C2
9106,inartistic,C2
9105,habitation,C2
9104,proportionally,C2
9103,proportional,C2
9102,methodologically,C2
9110,presupposition,C2
9101,methodological,C2
9098,physiologically,C2
9097,physiological,C2
9096,residual,C2
9095,residue,C2
9093,grievance,C2
9092,nostalgically,C2
9091,nostalgic,C2
9100,methodology,C2
9135,outmoded,C2
9134,autonomously,C2
9133,autonomous,C2
9131,pervasiveness,C2
9130,pervasive,C2
9126,dispersal,C2
9125,disperse,C2
9122,hindsight,C2
9121,egalitarian,C2
9119,diffuse,C2
9117,archival,C2
9116,regulatory,C2
9115,transmitter,C2
9183,autopilot,C2
9184,eminence,C2
9185,eminent,C2
9186,preeminent,C2
9255,fluctuate,C2
9254,enabler,C2
9253,mesh,C2
9252,contraption,C2
9251,painstakingly,C2
9250,painstaking,C2
9249,combustion,C2
9248,correlate,C2
9256,fluctuation,C2
9247,correlation,C2
9245,bauble,C2
9244,babble,C2
9243,gambit,C2
9241,tactically,C2
9240,tactical,C2
9239,tactic,C2
9238,uncanny,C2
9257,lyricist,C2
9258,lyrical,C2
9259,lyrically,C2
9278,philistine,C2
9277,herald,C2
9275,connotation,C2
9274,connote,C2
9273,wordsmith,C2
9272,precociously,C2
9271,precocious,C2
9270,philanthropically,C2
9269,philanthropic,C2
9268,philanthropist,C2
9267,philanthropy,C2
9265,solicit,C2
9264,perch,C2
9261,moribund,C2
9260,bona fide,C2
9237,brevity,C2
9090,nostalgia,C2
9236,wordage,C2
9234,retrospective,C2
9208,jargon,C2
9207,profitability,C2
9206,denotation,C2
9205,denote,C2
9204,hotelier,C2
9203,intermediary,C2
9202,pressurization,C2
9201,pressurize,C2
9209,declination,C2
9200,drudgery,C2
9197,prolong,C2
9195,preoccupation,C2
9193,glory in,C2
9188,unsuspected,C2
9210,vocational,C2
9211,spatial,C2
9212,spatially,C2
9232,slab,C2
9231,prescriptive,C2
9228,anarchic,C2
9226,abundantly,C2
9224,side-step,C2
9223,minefield,C2
9222,frolic,C2
9221,accountability,C2
9220,all-encompassing,C2
9219,encompass,C2
9218,extracurricular,C2
9215,integration,C2
9235,retrospection,C2
9279,innuendo,C2
9089,overlay,C2
9087,informant,C2
8971,ironic,C2
8970,wrack,C2
8969,minster,C2
8967,parable,C2
8966,vindication,C2
8965,vindicate,C2
8964,commensurately,C2
8962,predilection,C2
8959,utilitarian,C2
8958,plumage,C2
8957,parasitic,C2
8956,hypothetical,C2
8955,hypothesize,C2
8963,commensurate,C2
8954,hypothesis,C2
8974,callous,C2
8976,derelict,C2
8994,inscrutable,C2
8993,substantiate,C2
8992,requisition,C2
8991,echo,C2
8988,denunciation,C2
8987,denounce,C2
8975,callously,C2
8986,extant,C2
8984,recitation,C2
8983,evokingly,C2
8980,ferocity,C2
8979,materialistic,C2
8978,materialism,C2
8985,equable,C2
8953,encumber,C2
8952,encumbrance,C2
8951,zoology,C2
8927,eccentricity,C2
8926,indignantly,C2
8925,indignant,C2
8923,constrained,C2
8921,corpse,C2
8928,locomotive,C2
8917,unpromising,C2
8916,concurrence,C2
8915,unravel,C2
8914,timidity,C2
8913,mien,C2
8912,headmistress,C2
8910,exude,C2
8918,teem,C2
8929,locomotion,C2
8930,individualism,C2
8931,enthuse,C2
8950,zoologist,C2
8949,disdainful,C2
8948,brood,C2
8946,puritanical,C2
8945,blight,C2
8943,whir,C2
8942,shamble,C2
8941,facsimile,C2
8940,oblique,C2
8938,metalled,C2
8937,reclusive,C2
8936,recluse,C2
8934,stoicism,C2
8933,belligerence,C2
8932,belligerent,C2
8995,stratosphere,C2
8997,indulgence,C2
8998,indulgently,C2
9062,gauche,C2
9061,buffoonery,C2
9060,unencumbered,C2
9057,repose,C2
9055,brandish,C2
9063,domesticity,C2
9054,voracity,C2
9052,fabulation,C2
9051,fabulate,C2
9050,calorific,C2
9048,spuriously,C2
9047,spurious,C2
9045,articulation,C2
9053,octogenarian,C2
9064,accrue,C2
9066,blandishment,C2
9086,distillation,C2
9085,distill,C2
9084,testimonial,C2
9083,promenade,C2
9082,gale,C2
9081,ore,C2
9080,malleability,C2
9079,malleable,C2
9078,conjecture,C2
9074,adornment,C2
9073,midwifery,C2
9071,monastic,C2
9069,anthropologically,C2
9068,anthropological,C2
9044,sheaf,C2
9088,vis-a-vis,C2
9043,abject,C2
9041,contractually,C2
9016,anticlimactically,C2
9015,allotment,C2
9014,allot,C2
9013,stipulation,C2
9012,stipulate,C2
9010,imposition,C2
9009,affectation,C2
9017,forfeiture,C2
9008,acreage,C2
9005,athleticism,C2
9004,apprehend,C2
9003,automate,C2
9002,glitzy,C2
9001,glitz,C2
9000,laud ,C2
8999,laudatory,C2
9018,blitz,C2
9020,primeval,C2
9040,contractual,C2
9039,liaise,C2
9038,circumnavigation,C2
9037,circumnavigate,C2
9034,portraiture,C2
9033,provocation,C2
9032,spontaneity,C2
9031,unequivocally,C2
9030,unequivocal,C2
9027,capacious,C2
9026,genomically,C2
9025,genomic,C2
9023,tenaciously,C2
9022,tenacious,C2
9021,tenacity,C2
9641,singe,C2
9280,induce,C2
9282,anthology,C2
9526,condensation,C2
9525,euphemistically,C2
9524,euphemistic,C2
9523,euphemism,C2
9522,secularly,C2
9521,secular,C2
9528,redundancy,C2
9519,whirlwind,C2
9517,magnanimously,C2
9516,magnanimous,C2
9515,magnate,C2
9514,brouhaha,C2
9513,lamentation,C2
9512,lament,C2
9510,vestigially,C2
9518,magnanimity,C2
9509,vestigial,C2
9529,redundantly,C2
9531,colloquium,C2
9549,malice,C2
9548,contrive,C2
9547,surrealism,C2
9546,surrealist,C2
9545,confabulation,C2
9544,confabulate,C2
9543,topographically,C2
9542,topographical,C2
9530,colloquial,C2
9541,topography,C2
9539,huddle,C2
9538,disparagement,C2
9537,disparagingly,C2
9536,disparaging,C2
9535,disparage,C2
9534,allude,C2
9533,allusion,C2
9532,colloquially,C2
9508,avian,C2
9507,emulation,C2
9506,emulate,C2
9481,ephemeral,C2
9480,practitioner,C2
9479,snippet,C2
9478,superfluously,C2
9477,superfluous,C2
9476,syllabic,C2
9475,polysyllabic,C2
9474,mercenary,C2
9482,ephemera,C2
9471,fallacy,C2
9470,luridly,C2
9469,lurid,C2
9467,pedestal,C2
9466,recourse,C2
9465,remittance,C2
9464,remit,C2
9472,rife,C2
9483,ephemerality,C2
9484,summarily,C2
9505,totemic,C2
9504,vermin,C2
9503,scavenger,C2
9502,prone,C2
9501,hitch,C2
9500,flit,C2
9499,divination,C2
9498,porten,C2
9497,arcanely,C2
9496,arcane,C2
9494,revulsion,C2
